City,Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Cost_of_Living_Index,Healthcare_Index,Environmental_Quality_Index,Health_Wellness_Index,Mobility_Comfort_Index,Composite_Happiness_Index
Helsinki,September,2030,55.735570945372146,Low,84.26344040499208,32.36921265500781,95.64694221880929,98.78953682838718,1.8145176734603128,0.0,2.73465876758571,1.4094717612805527
Helsinki,October,2030,51.20453982218269,Low,76.32276361231453,31.521448116906694,99.45846701033187,98.09898477528502,0.3857506582447825,1.1502275584991635,3.243116942705163,1.3676591444489108
Helsinki,November,2030,61.109303206283485,Low,86.19609959879514,27.63496736246696,95.94831918766008,98.63320584056122,4.235213404893116,0.0,1.3744039419605292,2.037686347447379
Helsinki,December,2030,61.27515566716961,Low,78.69303404908244,26.851374611835904,95.32858702711313,99.9397021945758,1.0072124735240022,0.25855581775611763,2.026627628110873,1.0000364326519604
Istanbul,January,2030,67.79727730940692,High,35.071786023366386,80.75581703883891,72.42529816019689,79.04370681065197,0.0,3.032707148720961,0.45937803591898696,1.1762920110320831
Istanbul,February,2030,70.47809428406917,High,33.39174115291312,78.53423213208757,74.27546388042573,82.4158898328971,3.0293754719771515,0.0,0.19046544499702034,1.2593665500401157
Istanbul,March,2030,70.8854771595273,High,29.59290719524848,72.98232140171139,72.76706154445974,79.63351231729233,3.186414012682426,1.7787275952440265,0.0,1.8971202634083797
Istanbul,April,2030,67.01764831715775,High,41.36164992130393,78.31317728590241,75.56984929995815,83.0833744448023,0.0,1.9243711221401258,1.9685221802882829,1.1656604378211146
Istanbul,May,2030,76.51615240224248,High,31.195692268636407,81.9679258536579,77.95608934446702,81.84687606790938,0.0,2.9211923621440246,0.6458776982819432,1.1838867513208944
Istanbul,June,2030,64.73720126450866,High,39.998496647811564,81.47820982473293,72.45549363093171,80.79980819439105,0.10498996925851989,1.0467310908243947,0.0,0.4083518694919461
Istanbul,July,2030,72.79611021422967,High,38.53110444037463,78.8703271261122,70.77808902091706,83.97258746016361,0.8142855543819606,4.752788450173905,0.0,1.9891901793136508
Istanbul,August,2030,71.42358600470122,High,38.269531822325355,82.37563304350046,74.19286850314526,77.8819302739102,0.3107837101309476,3.9481520746210492,0.0,1.506166710169746
Istanbul,September,2030,77.13598061382905,High,31.07343354458466,82.21814257175659,76.67828182017062,79.18705928975707,0.6770967571243913,0.25122213239918956,0.8286857886634715,0.5659378963553408
Istanbul,October,2030,67.03372782328204,High,35.80808202339348,77.98692516989561,74.0854290784267,82.74605301028299,0.0,0.6547871613083237,0.0,0.2291755064579133
Istanbul,November,2030,56.95505799793878,High,37.91460540521165,79.57341009434914,76.22666478880089,82.67894941196307,1.9049219975390594,0.0,0.0,0.7619687990156239
Istanbul,December,2030,67.90532961554592,High,35.33548568159961,83.07808032226835,72.9409876906516,81.18096159971361,1.8153570098575258,0.6685896583453509,0.30175916229938177,1.0355889749387286
Jakarta,January,2030,76.7877080144953,Very High,9.795855711466583,147.15228343606378,41.692978200185024,62.969594713337536,0.0,3.539649537390387,0.31741909929797474,1.318232112911129
Jakarta,February,2030,89.42924678813242,Very High,9.361550124490451,151.01059983830385,37.30773696392595,60.39194372990737,0.0,0.988116698485458,0.0,0.3458408444699103
Jakarta,March,2030,91.49429735539023,Very High,11.446792511010324,148.16647682094305,36.80576141175059,57.73239376080825,0.0,0.4155866353835358,0.31240358445596417,0.22355621849822857
Jakarta,April,2030,83.226958061782,Very High,3.90184455054594,152.68529239901832,42.205808798288835,61.570286067216855,0.0,0.9679860372410151,0.0,0.3387951130343553
Jakarta,May,2030,75.07472713264681,Very High,8.943493825716667,149.41462890978198,41.15398534671107,65.60209864502907,0.0,0.0,0.0,0.0
Jakarta,June,2030,84.8960533767729,Very High,10.551919500111145,150.98793732064038,39.881598913925835,62.37143155798674,3.2999045301464816,0.5031902361175369,0.0,1.4960783946997307
Jakarta,July,2030,83.34771835351016,Very High,18.14676118022382,150.66847937347575,40.4424089243775,60.92009314365247,0.0,1.035909462521706,0.0,0.3625683118825971
Jakarta,August,2030,76.45567947569643,Very High,23.916546720537333,147.9797317416976,43.33666133634104,58.622224585098216,5.127558933990317,1.6204937441186908,0.030601491653361557,2.625846756951009
Jakarta,September,2030,93.08761516580428,Very High,16.290019815008733,149.05280756284196,40.61344082984477,57.561775743046326,0.0,0.0,2.7936704603518736,0.6984176150879684
Jakarta,October,2030,80.21776976597576,Very High,13.664675019417912,152.05490976554987,40.517466961804075,60.46101185997149,2.569180698125349,0.0,0.0,1.0276722792501396
Jakarta,November,2030,90.13612390828585,Very High,4.336475960894008,148.17161370763728,39.044168305602355,57.16179069216125,1.9327278274164577,0.0,0.0,0.7730911309665831
Jakarta,December,2030,83.32226136496868,Very High,9.09929495292595,147.70312522563515,40.071311737556826,61.74775767722947,0.0,2.5252631943282693,0.0,0.8838421180148942
Kuala Lumpur,January,2030,72.86409498425238,High,25.360609082495824,160.13781016408797,53.37060550908515,69.08351053151085,0.6169370009562941,0.0,2.2484690419778666,0.8088920608769843
Kuala Lumpur,February,2030,75.05087326454222,High,22.58276699000089,158.97586180226546,55.42289416333254,69.73698039503836,0.09434253378049726,0.1194561646669115,0.020706027520581705,0.08472317802576336
Kuala Lumpur,March,2030,73.07146847913572,High,28.318593405110896,159.8064356937995,53.32896393946762,68.35100248332874,0.0,0.0,1.564158061670918,0.3910395154177295
Kuala Lumpur,April,2030,82.6415726382318,High,16.785160639935583,162.46551940624494,60.28322014740546,72.28152175707827,1.910192918945032,3.0590491006809244,0.0,1.8347443528163363
Kuala Lumpur,May,2030,73.15076297559011,High,23.45827467935768,163.22462945126577,54.78906306548091,70.97217003420674,1.2213779704311718,0.0,0.0,0.48855118817246873
Kuala Lumpur,June,2030,71.25853057810919,High,23.16801222725365,158.75738009408585,53.62251017332323,71.6059467012561,1.0424907905280836,0.7611653301059963,0.6258285288004832,0.8398613139484529
Kuala Lumpur,July,2030,75.31592286281291,High,22.101102461754024,161.38020160841376,56.364128098352644,71.7792951448094,5.580333449572712,1.7028917434118347,0.16262097693236163,2.8688007342563173
Kuala Lumpur,August,2030,71.93559163847156,High,17.616056522680232,161.7676808811628,54.711518097776924,71.63644192728792,3.8723276868887573,0.45877443105012267,0.0,1.7095021256230458
Kuala Lumpur,September,2030,74.6615009292832,High,34.351069576790564,159.70224834260463,53.763629486688394,67.76665512890413,0.231178971267131,1.5841112235622679,0.0,0.6469105167536462
Kuala Lumpur,October,2030,68.95071951516807,High,25.725557859358123,161.12266209731354,53.87387484726914,69.85137106550667,0.03524877676313251,2.0200070474653566,0.0,0.7211019773181278
Kuala Lumpur,November,2030,78.92323992616836,High,23.180848336218205,158.39856819112669,55.258383692339855,69.99740314996461,0.0,2.320351679651392,1.4720086112052668,1.180125240679304
Kuala Lumpur,December,2030,76.12699377218908,High,22.84236639119934,159.75254521386228,53.904180512896666,69.31068024963763,0.0,0.0,2.189161408104591,0.5472903520261477
Lisbon,January,2030,66.15447173943366,Low,65.43737108171916,39.30670744973225,69.99693877397364,87.68171663745477,1.5696329293665823,2.2087373360845257,1.3337331336481109,1.7343445227882446
Lisbon,February,2030,59.441694569505316,Low,70.79430128403209,38.47586632809154,72.72546940731726,87.71734672829879,0.0,0.0,0.0,0.0
Lisbon,March,2030,54.70837176484188,Low,60.67751696897757,41.32014432966099,71.17921888898455,87.6865461609691,1.3339745196670072,0.0,0.0,0.5335898078668029
Lisbon,April,2030,56.07754015086696,Low,58.02558654711898,41.18680792963343,66.28368054161955,86.12445367028397,1.1170620066204076,1.091146222965612,0.0,0.8287259806861271
Lisbon,May,2030,59.15244869032861,Low,66.50372047227066,39.887162333043456,69.48577959782149,85.16667651852778,5.935823163826107,0.0,3.508814970240197,3.251533008090492
Lisbon,June,2030,57.82578437427896,Low,63.57357879913156,43.26728942868369,70.75312363275235,85.07541445388999,1.80926868393927,0.0,0.7992957101918782,0.9235314011236776
Lisbon,July,2030,56.21650608108911,Low,61.531267422697674,40.95243645280434,71.50697644137183,86.96862342417792,2.596061834930892,1.9824739026849276,5.234102147744083,3.040816136848102
Lisbon,August,2030,56.81679542900597,Low,69.74296819899374,36.89117161868233,66.18902184633264,87.98050359799575,1.6544449310279923,0.0,0.0,0.661777972411197
Lisbon,September,2030,61.66911049058055,Low,62.47126921816367,42.30895570250426,68.70254603840174,88.4018450264983,1.6757625557502747,2.6028873395672303,3.4522782222763446,2.4443851467177264
Lisbon,October,2030,72.7518596448187,Low,68.64190471837723,39.594303531522684,70.17324041123554,85.13025845402981,0.0,0.4669730719281633,0.7938988251852801,0.36191528147117713
Lisbon,November,2030,63.72917252810658,Low,53.727654071064315,36.95681338537186,73.84442995303522,87.6249244761968,2.916731075366704,2.229621550062213,3.944077135646414,2.9330792565800596
Lisbon,December,2030,63.05259064027353,Low,62.21755997717182,37.07668962926336,76.91418461597964,85.02513101942425,0.0,0.0,0.0,0.0
Mumbai,January,2030,71.98702053473451,Very High,6.50284839984197,180.67716387688168,57.14567833641105,63.993217838775756,0.0,3.0048788773757598,0.0,1.051707607081516
Mumbai,February,2030,78.91306432993169,Very High,5.595036992840102,181.0358458063855,62.00004483902585,65.7836712336979,0.0,2.9327047319752175,0.0,1.0264466561913261
Mumbai,March,2030,73.19605220843283,Very High,7.56134635455502,181.0511578017107,60.66875549935071,63.066165412989015,0.9229298690393597,1.1279670712990546,1.0402263796947044,1.024017017494089
Mumbai,April,2030,82.99498482103593,Very High,17.037962694035194,176.56237919801256,60.36917052937124,61.46144058057949,0.5750393786814463,2.2065443107079385,0.0,1.002306260220357
Mumbai,May,2030,68.35057180567019,Very High,17.751344661975825,178.76697679716878,63.87158706833266,60.88948927526184,0.0,2.175747569616307,0.0,0.7615116493657074
Mumbai,June,2030,81.51607625023419,Very High,9.535090630052379,181.7942148875559,61.05657924286766,62.24714593545275,2.138235845587203,1.6336925881905497,0.0,1.4270867441015735
Mumbai,July,2030,75.9949306984882,Very High,17.260212167667135,181.30897760194657,58.15699180314773,62.61666470967753,0.0,0.7091984512706835,0.4909543600409135,0.37095804795496756
Mumbai,August,2030,85.02726423867105,Very High,0.0,182.5816469425771,60.50388366122834,63.18411908357047,0.0,0.0,0.5480614384642,0.13701535961605
Mumbai,September,2030,76.86936030301301,Very High,13.537576560168194,179.81168938619646,62.7699979637881,64.39129372077804,2.9463746314189034,0.0,0.5541489769630039,1.3170870968083124
Mumbai,October,2030,76.50474987511862,Very High,2.2301368290194903,176.25018304271947,60.134737976956835,66.07262552602452,0.0,3.542530359099024,0.33471651799396,1.3235647551831484
Mumbai,November,2030,69.61644897309847,Very High,11.463628269387335,182.98367042105264,57.747610615689794,60.76757399345859,0.0,1.1261999402332028,0.0,0.39416997908162094
Mumbai,December,2030,80.49908682166668,Very High,11.998349291773941,176.72767008999082,60.0355168756288,63.917775444325564,0.0,0.0,0.1550014351950619,0.038750358798765476
New York,January,2030,67.92333105252642,High,26.95498311661346,40.50654951824695,103.03286118265066,82.79641238349761,0.0,2.736381478380192,0.0,0.9577335174330671
New York,February,2030,63.2735780272286,High,26.92672683424359,39.42349590721859,96.65768104005582,81.6481727043469,0.0,0.0,2.468749891622438,0.6171874729056095
New York,March,2030,78.31671756480912,High,25.347636377055053,39.20522563760533,99.53770508169201,85.37471577524884,0.0,0.4629039944938358,1.8823206819598746,0.6325965685628112
New York,April,2030,64.80369068932748,High,39.00226608920786,37.950217847750956,104.21654230942548,87.27974582736294,1.3466750315751954,0.2834278774819244,0.0,0.6378697697487518
New York,May,2030,77.53070860059574,High,28.937599841078097,39.513845782211696,99.64741031110687,85.32185852383573,2.0611359078459186,0.0,1.7413821143048522,1.2597998917145805
New York,June,2030,75.05753960841471,High,21.93629189283665,38.92524133595234,103.27492458420403,84.83600390543553,0.0,0.0,2.0628341452209664,0.5157085363052416
New York,July,2030,72.42237633755786,High,35.1387271263808,42.17839613718341,98.44827463684767,86.15142776873999,0.0,1.8574404657942793,1.6418592584659537,1.0605689776444862
New York,August,2030,77.76094285770827,High,24.237184119144157,42.46760679262781,97.50978631812762,86.43348393157989,0.0,0.0,0.992082889166742,0.2480207222916855
New York,September,2030,81.5319511675143,High,21.07814950092199,39.22734164427617,99.16013135905824,84.94531091112556,2.7385994295426164,3.151024930172306,0.0,2.198298497377354
